ID,Name,LongName,photoUrl,playerUrl,Nationality,Age,↓OVA,POT,Club,Contract,Positions,Height,Weight,Preferred Foot,BOV,Best Position,Joined,Loan Date End,Value,Wage,Release Clause,Attacking,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defending,Marking,Standing Tackle,Sliding Tackle,Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,W/F,SM,A/W,D/W,IR,PAC,SHO,PAS,DRI,DEF,PHY,Hits
226501,J. Robles,José Carlos Robles,https://cdn.sofifa.com/players/226/501/21_60.png,http://sofifa.com/player/226501/jose-carlos-robles/210006/,Mexico,23.0,60,68.0,"



Querétaro","Jun 30, 2021 On Loan","CB, LB",174cm,62kg,Left,65,LB,"Jul 22, 2019","Jun 30, 2021",€500K,€2K,€0,241.0,53,34,65,55,34,239,55,41,40,44.0,59,356,67,72,76,60.0,81,210,31,54.0,61,37,27,253,52,65,50,43.0,43,41,196,66,65,65,58,12.0,12.0,10.0,11.0,13.0,1553,324,2 ★,2★,Medium,High,1 ★,70,33,49.0,60.0,65,47.0,9
255700,A. Timossi Andersson,Alex Timossi Andersson,https://cdn.sofifa.com/players/255/700/21_60.png,http://sofifa.com/player/255700/alex-timossi-andersson/210006/,Sweden,19.0,60,79.0,"



Helsingborgs IF","Dec 31, 2020 On Loan",RM,170cm,65kg,Right,61,RM,"Jul 1, 2018","Dec 31, 2020",€625K,€850,€0,244.0,56,55,38,57,38,289,62,57,59,51.0,60,360,74,77,77,49.0,83,268,56,48.0,66,44,54,223,39,27,49,51.0,57,57,88,25,33,30,47,10.0,8.0,13.0,10.0,6.0,1519,327,4 ★,3★,Medium,Medium,1 ★,76,54,55.0,63.0,30,49.0,25
246773,Y. Iwasaki,Yuto Iwasaki,https://cdn.sofifa.com/players/246/773/21_60.png,http://sofifa.com/player/246773/yuto-iwasaki/210006/,Japan,22.0,60,67.0,"



Shonan Bellmare","Jan 31, 2021 On Loan","CF, ST",172cm,69kg,Right,63,RM,"Jan 1, 2019","Jan 31, 2021",€500K,€1K,€0,253.0,57,49,44,58,45,274,62,60,37,55.0,60,371,85,82,74,57.0,73,322,64,85.0,62,64,47,230,35,42,59,54.0,40,54,77,24,32,21,52,12.0,7.0,12.0,12.0,9.0,1579,344,2 ★,3★,Medium,Low,1 ★,83,51,56.0,63.0,32,59.0,3
258510,T. Anselm,Tobias Anselm,https://cdn.sofifa.com/players/258/510/21_60.png,http://sofifa.com/player/258510/tobias-anselm/210006/,Austria,20.0,60,71.0,"



WSG Tirol","Jun 30, 2021 On Loan","CAM, ST",186cm,75kg,Right,62,CAM,"Aug 27, 2020","Jun 30, 2021",€550K,€3K,€0,245.0,44,52,41,63,45,277,60,48,44,59.0,66,308,69,76,53,53.0,57,272,45,54.0,72,58,43,238,41,28,55,62.0,52,57,129,43,39,47,46,6.0,14.0,7.0,14.0,5.0,1515,337,3 ★,2★,Medium,Medium,1 ★,73,49,57.0,61.0,39,58.0,2
245997,J. Becerra,Juan Camilo Becerra,https://cdn.sofifa.com/players/245/997/21_60.png,http://sofifa.com/player/245997/juan-camilo-becerra/210006/,Colombia,22.0,60,70.0,"



RCD Espanyol","Jun 30, 2021 On Loan",ST,181cm,79kg,Right,62,ST,"Jul 1, 2017","Jun 30, 2021",€550K,€3K,€0,283.0,49,58,60,57,59,255,54,56,46,44.0,55,307,63,67,60,57.0,60,314,66,61.0,66,67,54,254,55,22,60,51.0,66,52,74,37,21,16,41,7.0,11.0,8.0,8.0,7.0,1528,324,3 ★,2★,Medium,Medium,1 ★,65,59,52.0,55.0,29,64.0,6
244490,J. Stanić,Jozo Stanić,https://cdn.sofifa.com/players/244/490/21_60.png,http://sofifa.com/player/244490/jozo-stanic/210006/,Croatia,21.0,59,72.0,"



FSV Zwickau","Jun 30, 2021 On Loan",CB,188cm,80kg,Right,61,CB,"Jul 11, 2018","Jun 30, 2021",€525K,€3K,€0,162.0,28,19,55,42,18,162,36,20,27,36.0,43,270,53,53,54,54.0,56,234,31,62.0,52,67,22,210,56,57,23,39.0,35,40,188,60,66,62,42,7.0,7.0,12.0,9.0,7.0,1268,276,3 ★,2★,Medium,Medium,1 ★,53,23,36.0,43.5,61,61.0,4
251451,F. Jäkel,Frederik Jäkel,https://cdn.sofifa.com/players/251/451/21_60.png,http://sofifa.com/player/251451/frederik-jakel/210006/,Germany,19.0,59,72.0,"



KV Oostende","Jun 30, 2022 On Loan",CB,193cm,84kg,Right,61,CB,"Jul 1, 2019","Jun 30, 2022",€500K,€3K,€0,204.0,37,24,65,46,32,178,35,36,32,36.0,42,240,53,50,41,53.0,43,243,40,55.0,51,72,25,221,62,56,32,33.0,38,50,177,55,62,60,46,12.0,6.0,8.0,13.0,7.0,1309,280,2 ★,2★,Medium,Medium,1 ★,51,29,39.0,43.5,59,64.0,8
244256,D. Bielica,Daniel Bielica,https://cdn.sofifa.com/players/244/256/21_60.png,http://sofifa.com/player/244256/daniel-bielica/210006/,Poland,21.0,59,72.0,"



Warta Poznań","Jun 30, 2021 On Loan",GK,189cm,76kg,Right,59,GK,"Mar 29, 2018","Jun 30, 2021",€475K,€550,€0,139.5,11,9,19,39,5,119,35,14,14,28.0,40,221,42,41,35,52.0,34,189,44,58.0,32,54,7,146,25,11,21,46.0,12,46,47,20,13,14,72,20.5,20.5,20.5,20.5,20.5,1110,330,2 ★,1★,Medium,Medium,1 ★,58,61,58.0,60.0,37,56.0,1
244001,T. Weiner,Timon Weiner,https://cdn.sofifa.com/players/244/001/21_60.png,http://sofifa.com/player/244001/timon-weiner/210006/,Germany,21.0,59,70.0,"



1. FC Magdeburg","Jun 30, 2022 On Loan",GK,191cm,76kg,Right,59,GK,"Jul 1, 2018","Jun 30, 2022",€450K,€2K,€0,139.5,26,17,20,39,14,121,35,21,17,30.0,40,221,50,51,35,53.0,35,229,45,60.0,45,64,15,146,18,12,21,40.0,15,44,43,12,20,11,72,20.5,20.5,20.5,20.5,20.5,1110,347,4 ★,1★,Medium,Medium,1 ★,60,57,60.0,63.0,51,56.0,3
251421,B. Johnson,Brennan Johnson,https://cdn.sofifa.com/players/251/421/21_60.png,http://sofifa.com/player/251421/brennan-johnson/210006/,Wales,19.0,59,78.0,"



Lincoln City","Jun 30, 2021 On Loan","CAM, CM",181cm,71kg,Right,61,CAM,"Apr 1, 2019","Jun 30, 2021",€575K,€4K,€0,256.0,46,54,47,64,45,265,58,45,43,58.0,61,341,74,71,80,50.0,66,269,48,40.0,70,52,59,217,46,23,40,59.0,49,62,136,41,42,53,52,14.0,7.0,13.0,5.0,13.0,1536,337,4 ★,2★,High,Medium,1 ★,72,52,57.0,61.0,40,55.0,29
245252,A. Gürleyen,Ahmet Gürleyen,https://cdn.sofifa.com/players/245/252/21_60.png,http://sofifa.com/player/245252/ahmet-gurleyen/210006/,Germany,21.0,59,74.0,"



SV Wehen Wiesbaden","Jun 30, 2021 On Loan",CB,193cm,93kg,Right,61,CB,"Jul 1, 2018","Jun 30, 2021",€525K,€3K,€0,216.0,39,27,64,53,33,190,35,31,32,51.0,43,259,54,55,52,48.0,50,294,62,67.0,52,79,34,228,80,52,27,30.0,39,43,164,53,57,54,34,7.0,7.0,5.0,6.0,9.0,1385,301,3 ★,2★,Medium,Medium,1 ★,55,36,43.0,43.5,55,72.0,2
237316,B. Cooper,Brandon Cooper,https://cdn.sofifa.com/players/237/316/21_60.png,http://sofifa.com/player/237316/brandon-cooper/210006/,Wales,20.0,59,74.0,"



Newport County","Jun 30, 2021 On Loan",CB,185cm,74kg,Right,61,CB,"Jan 18, 2017","Jun 30, 2021",€500K,€3K,€0,200.0,30,29,63,41,37,157,35,35,28,30.0,40,254,52,49,45,49.0,59,231,41,63.0,40,60,27,230,56,55,33,38.0,48,46,193,60,67,66,43,8.0,9.0,9.0,9.0,8.0,1308,270,3 ★,2★,Medium,Medium,1 ★,50,33,36.0,43.5,62,54.0,6
239673,T. Cordner,Tyler Cordner,https://cdn.sofifa.com/players/239/673/21_60.png,http://sofifa.com/player/239673/tyler-cordner/210006/,England,21.0,59,71.0,"



Scunthorpe United","Jun 30, 2021 On Loan",CB,189cm,75kg,Right,61,CB,"Jul 7, 2017","Jun 30, 2021",€525K,€2K,€0,194.0,33,26,58,42,35,179,35,32,37,35.0,42,272,55,55,51,54.0,57,269,39,68.0,64,73,25,222,62,57,32,31.0,40,51,176,58,59,59,42,10.0,8.0,13.0,6.0,5.0,1354,287,3 ★,2★,Medium,Medium,1 ★,55,30,36.0,43.5,58,68.0,8
234040,N. Sheron,Nathan Sheron,https://cdn.sofifa.com/players/234/040/21_60.png,http://sofifa.com/player/234040/nathan-sheron/210006/,England,22.0,59,68.0,"



St. Mirren","Jun 30, 2021 On Loan","CDM, CB",183cm,64kg,Right,63,CB,"Mar 29, 2016","Jun 30, 2021",€475K,€1K,€0,218.0,37,34,57,58,32,230,50,38,34,54.0,54,294,61,65,52,55.0,61,289,48,70.0,62,74,35,250,66,55,40,48.0,41,53,181,61,62,58,54,10.0,8.0,15.0,10.0,11.0,1516,330,3 ★,2★,Medium,Medium,1 ★,63,38,49.0,52.0,59,69.0,2
258627,O. Edwards,Owura Edwards,https://cdn.sofifa.com/players/258/627/21_60.png,http://sofifa.com/player/258627/owura-edwards/210006/,England,19.0,59,73.0,"



Grimsby Town","Jun 30, 2021 On Loan","LM, RM",173cm,67kg,Right,60,RM,"Jul 1, 2019","Jun 30, 2021",€525K,€4K,€0,246.0,56,51,42,54,43,243,60,47,36,45.0,55,354,86,82,75,40.5,71,259,52,55.0,61,52,39,209,32,16,53,53.0,55,51,84,28,29,27,51,15.0,13.0,8.0,6.0,9.0,1446,322,2 ★,2★,High,Medium,1 ★,84,49,52.0,60.0,27,50.0,4
243537,M. Breunig,Maximilian Breunig,https://cdn.sofifa.com/players/243/537/21_60.png,http://sofifa.com/player/243537/maximilian-breunig/210006/,Germany,19.0,59,74.0,"



FC Admira Wacker Mödling","Jun 30, 2021 On Loan",ST,194cm,80kg,Right,61,ST,"May 12, 2018","Jun 30, 2021",€550K,€2K,€0,265.0,41,63,52,51,58,232,63,42,33,30.0,64,315,61,67,78,49.0,60,305,60,68.0,54,76,47,190,31,19,54,41.0,45,39,54,15,19,20,53,13.0,11.0,11.0,8.0,10.0,1414,311,3 ★,2★,Medium,Medium,1 ★,64,58,43.0,64.0,21,61.0,3
254289,T. Căpușă,Tiberiu Căpușă,https://cdn.sofifa.com/players/254/289/21_60.png,http://sofifa.com/player/254289/tiberiu-capusa/210006/,Romania,22.0,59,70.0,"



Chindia Târgovişte","Jun 30, 2021 On Loan",RB,183cm,74kg,Right,59,RB,"Jul 1, 2017","Jun 30, 2021",€475K,€1K,€0,212.0,51,31,46,56,28,197,54,33,22,45.0,43,321,66,74,69,63.0,49,268,38,57.0,67,60,46,192,34,55,41,38.0,24,47,162,57,51,54,58,14.0,11.0,16.0,7.0,10.0,1410,313,3 ★,2★,Medium,Medium,1 ★,70,35,47.0,52.0,53,56.0,2
252510,D. Pawłowski,Damian Pawłowski,https://cdn.sofifa.com/players/252/510/21_60.png,http://sofifa.com/player/252510/damian-pawlowski/210006/,Poland,21.0,59,73.0,"



Stal Mielec","Jun 30, 2021 On Loan","CM, CAM",185cm,72kg,Right,61,CM,"Aug 28, 2019","Jun 30, 2021",€550K,€750,€0,240.0,42,51,44,64,39,244,56,35,36,57.0,60,309,64,69,58,55.0,63,285,57,49.0,68,57,54,275,62,56,55,57.0,45,48,155,47,57,51,49,5.0,13.0,9.0,11.0,11.0,1557,343,3 ★,2★,Medium,Medium,1 ★,67,52,54.0,58.0,52,60.0,2
214134,D. Jones,Dan Jones,https://cdn.sofifa.com/players/214/134/21_60.png,http://sofifa.com/player/214134/dan-jones/210006/,England,25.0,59,64.0,"



Harrogate Town","Jun 30, 2021 On Loan",LB,183cm,79kg,Left,62,CB,"Jun 10, 2019","Jun 30, 2021",€300K,€3K,€0,202.0,44,22,57,52,27,206,50,37,24,46.0,49,304,64,66,57,52.0,65,267,33,73.0,65,72,24,242,69,58,38,43.0,34,55,179,59,59,61,61,12.0,12.0,13.0,14.0,10.0,1461,317,3 ★,2★,Medium,High,1 ★,65,26,46.0,51.0,59,70.0,15
242282,B. Hosannah,Bryce Hosannah,https://cdn.sofifa.com/players/242/282/21_60.png,http://sofifa.com/player/242282/bryce-hosannah/210006/,England,21.0,59,71.0,"



Bradford City","Jun 30, 2021 On Loan","RB, CB, RWB",181cm,70kg,Right,59,RB,"Jul 1, 2017","Jun 30, 2021",€525K,€8K,€0,232.0,54,39,57,59,23,225,60,31,31,48.0,55,342,75,74,67,47.0,79,244,42,63.0,57,55,27,224,56,53,43,33.0,39,44,170,56,58,56,39,7.0,5.0,7.0,10.0,10.0,1476,331,2 ★,2★,Medium,Medium,1 ★,74,37,48.0,60.0,56,56.0,5
227970,Wang Peng,Peng Wang,https://cdn.sofifa.com/players/227/970/21_60.png,http://sofifa.com/player/227970/peng-wang/210006/,China PR,27.0,59,62.0,"



Shijiazhuang Ever Bright F.C.","Dec 31, 2020 On Loan","CB, CDM, CM",185cm,70kg,Right,61,CB,"Feb 10, 2019","Dec 31, 2020",€250K,€2K,€0,243.0,43,45,60,53,42,250,49,48,46,55.0,52,318,69,65,63,50.0,71,303,55,55.0,73,66,54,261,65,56,46,50.0,44,58,179,58,61,60,57,15.0,10.0,8.0,16.0,8.0,1611,344,2 ★,2★,Medium,Medium,1 ★,67,49,50.0,52.0,59,67.0,2
251427,J. Richardson,Jayden Richardson,https://cdn.sofifa.com/players/251/427/21_60.png,http://sofifa.com/player/251427/jayden-richardson/210006/,England,19.0,59,76.0,"



Forest Green Rovers","Jun 30, 2021 On Loan","RWB, LWB",184cm,75kg,Right,60,RB,"Apr 1, 2019","Jun 30, 2021",€550K,€4K,€0,213.0,52,30,49,51,31,228,55,43,36,41.0,53,350,82,85,68,50.0,65,263,40,62.0,65,63,33,242,51,54,50,45.0,42,51,165,52,58,55,51,5.0,13.0,14.0,13.0,6.0,1512,336,3 ★,2★,Medium,Medium,1 ★,84,34,47.0,56.0,54,61.0,12
241298,Liu Huan,Huan Liu,https://cdn.sofifa.com/players/241/298/21_60.png,http://sofifa.com/player/241298/huan-liu/210006/,China PR,31.0,59,60.5,"



Chongqing Dangdai Lifan FC SWM Team","Dec 31, 2020 On Loan",LB,183cm,73kg,Left,59,LB,"Jan 1, 2018","Dec 31, 2020",€160K,€3K,€0,212.0,57,27,53,50,25,236,50,40,42,51.0,53,295,60,63,56,56.0,60,253,50,55.0,55,58,35,236,50,56,50,35.0,45,50,173,55,59,59,65,13.0,13.0,11.0,14.0,14.0,1470,310,2 ★,2★,Medium,Medium,1 ★,62,35,48.0,52.0,57,56.0,2
243354,P. Sander,Philipp Sander,https://cdn.sofifa.com/players/243/354/21_60.png,http://sofifa.com/player/243354/philipp-sander/210006/,Germany,22.0,59,69.0,"



SC Verl","Jun 30, 2021 On Loan","CM, RM",185cm,76kg,Right,64,CAM,"Apr 26, 2018","Jun 30, 2021",€500K,€3K,€0,270.0,55,51,51,64,49,293,68,60,40,60.0,65,333,68,64,69,59.0,73,237,42,50.0,43,56,46,239,43,37,57,63.0,39,58,152,49,55,48,45,15.0,6.0,6.0,7.0,11.0,1569,340,3 ★,2★,Medium,Medium,1 ★,66,48,60.0,67.0,49,50.0,6
251803,A. Maadi,Ali Maadi,https://cdn.sofifa.com/players/251/803/21_60.png,http://sofifa.com/player/251803/ali-maadi/210006/,Saudi Arabia,25.0,59,61.0,"



Abha Club","Jun 30, 2021 On Loan",LB,178cm,68kg,Left,59,LB,"Jul 6, 2019","Jun 30, 2021",€250K,€2K,€0,214.0,53,31,48,50,32,230,52,44,36,45.0,53,328,72,71,65,55.0,65,262,36,67.0,63,61,35,238,53,55,48,46.0,36,48,170,57,56,57,46,6.0,7.0,11.0,8.0,14.0,1488,322,3 ★,2★,Medium,Medium,1 ★,71,34,48.0,54.0,55,60.0,1
246956,D. Drysdale,Declan Drysdale,https://cdn.sofifa.com/players/246/956/21_60.png,http://sofifa.com/player/246956/declan-drysdale/210006/,England,20.0,59,72.0,"



Gillingham","Jun 30, 2021 On Loan",CB,193cm,69kg,Right,61,CB,"Jan 4, 2019","Jun 30, 2021",€500K,€4K,€0,175.0,21,22,56,49,27,204,40,38,29,48.0,49,302,66,69,48,55.0,64,264,38,67.0,69,71,19,230,62,57,28,44.0,39,59,174,58,59,57,52,13.0,7.0,15.0,11.0,6.0,1401,307,3 ★,2★,Medium,Medium,1 ★,68,26,41.0,45.0,58,69.0,9
258490,C. Riad,Chadi Riad,https://cdn.sofifa.com/players/258/490/21_60.png,http://sofifa.com/player/258490/chadi-riad/210006/,Morocco,17.0,59,84.0,"



CE Sabadell FC","Jun 30, 2021 On Loan",CB,178cm,70kg,Right,61,CB,"Jul 1, 2019","Jun 30, 2021",€675K,€750,€0,213.0,36,23,62,58,34,186,35,30,28,49.0,50,287,59,58,56,49.0,65,255,42,65.0,60,56,32,222,54,59,28,35.0,46,49,183,51,67,65,49,10.0,12.0,9.0,8.0,10.0,1395,292,3 ★,2★,Medium,Medium,1 ★,58,31,45.0,43.5,60,57.0,169
235975,A. Al Aryani,Abdulaziz Al Aryani,https://cdn.sofifa.com/players/235/975/21_60.png,http://sofifa.com/player/235975/abdulaziz-al-aryani/210006/,Saudi Arabia,24.0,59,65.0,"



Damac FC","Jun 30, 2021 On Loan","RW, ST",174cm,75kg,Right,61,ST,"Jul 1, 2012","Jun 30, 2021",€350K,€6K,€0,255.0,49,62,53,47,44,233,62,32,32,47.0,60,344,74,73,71,56.0,70,285,55,68.0,47,66,49,235,47,19,61,47.0,61,42,87,58,16,13,52,8.0,14.0,6.0,11.0,13.0,1491,329,3 ★,2★,Medium,Medium,1 ★,73,57,46.0,62.0,33,58.0,3
241614,J. Oksanen,Jaakko Oksanen,https://cdn.sofifa.com/players/241/614/21_60.png,http://sofifa.com/player/241614/jaakko-oksanen/210006/,Finland,19.0,59,76.0,"



AFC Wimbledon","Jun 30, 2021 On Loan","CDM, CM",184cm,72kg,Left,61,CM,"Jan 14, 2018","Jun 30, 2021",€550K,€3K,€0,246.0,48,51,39,63,45,276,53,53,46,64.0,60,310,62,65,63,54.0,66,288,58,57.0,55,56,62,271,52,54,48,63.0,54,59,166,55,58,53,56,12.0,6.0,12.0,14.0,12.0,1613,343,3 ★,2★,Medium,Medium,1 ★,64,54,59.0,57.0,54,55.0,11
248784,T. Nkada,Timothé Nkada,https://cdn.sofifa.com/players/248/784/21_60.png,http://sofifa.com/player/248784/timothe-nkada/210006/,France,20.0,59,72.0,"



Aalborg BK","Jun 30, 2021 On Loan",ST,177cm,68kg,Right,61,ST,"Aug 8, 2019","Jun 30, 2021",€550K,€3K,€0,273.0,46,63,62,53,49,253,63,53,38,39.0,60,328,72,69,65,52.0,70,296,57,76.0,52,51,60,221,32,16,52,52.0,69,47,55,20,13,22,55,14.0,15.0,8.0,5.0,13.0,1481,312,3 ★,3★,High,Medium,1 ★,70,60,49.0,62.0,22,49.0,3
251597,D. Steczyk,Dominik Steczyk,https://cdn.sofifa.com/players/251/597/21_60.png,http://sofifa.com/player/251597/dominik-steczyk/210006/,Poland,21.0,59,71.0,"



Piast Gliwice","Jun 30, 2021 On Loan",ST,185cm,77kg,Right,61,ST,"Jul 1, 2019","Jun 30, 2021",€550K,€2K,€0,259.0,36,58,60,59,46,233,58,34,35,45.0,61,309,68,67,64,53.0,57,290,56,55.0,55,68,56,224,32,16,58,55.0,63,53,53,18,18,17,37,7.0,7.0,8.0,5.0,10.0,1405,311,4 ★,2★,Medium,High,1 ★,67,57,49.0,59.0,22,57.0,3
256983,N. Baxevanos,Nikolaos Baxevanos,https://cdn.sofifa.com/players/256/983/21_60.png,http://sofifa.com/player/256983/nikolaos-baxevanos/210006/,Greece,20.0,59,72.0,"



Politehnica Iaşi","Jun 30, 2021 On Loan",CB,187cm,85kg,Left,61,CB,"Aug 20, 2020","Jun 30, 2021",€500K,€1K,€0,150.0,14,10,63,42,21,128,35,22,23,32.0,40,329,74,71,73,60.0,51,200,32,34.5,34,66,38,171,55,60,21,21.5,22,46,183,60,64,59,53,8.0,14.0,11.0,7.0,13.0,1214,268,3 ★,2★,Low,Medium,1 ★,72,22,32.5,43.5,61,54.0,6
248548,D. Aguilar,Daniel Aguilar,https://cdn.sofifa.com/players/248/548/21_60.png,http://sofifa.com/player/248548/daniel-aguilar/210006/,Mexico,22.0,59,69.0,"



Puebla FC","Jun 30, 2021 On Loan",LB,175cm,76kg,Left,59,LB,"Apr 27, 2019","Jun 30, 2021",€475K,€2K,€0,231.0,55,35,52,58,31,238,57,38,33,58.0,52,325,68,70,70,54.0,63,276,61,59.0,55,46,55,268,56,57,62,46.0,47,50,169,55,58,56,46,9.0,10.0,13.0,6.0,8.0,1553,332,3 ★,2★,Low,High,1 ★,69,46,53.0,57.0,56,51.0,3
241396,J. Morton,James Morton,https://cdn.sofifa.com/players/241/396/21_60.png,http://sofifa.com/player/241396/james-morton/210006/,England,21.0,59,71.0,"



Grimsby Town","Jun 30, 2021 On Loan",CM,185cm,73kg,Right,61,CM,"Jul 1, 2017","Jun 30, 2021",€550K,€5K,€0,244.0,49,42,50,62,41,268,57,48,45,60.0,58,329,67,65,71,55.0,71,320,57,70.0,71,68,54,271,56,56,52,60.0,47,53,164,54,56,54,47,8.0,14.0,6.0,13.0,6.0,1643,351,3 ★,2★,Medium,Medium,1 ★,66,48,57.0,59.0,55,66.0,2
224244,S. Fassi,Sebastián Fassi,https://cdn.sofifa.com/players/224/244/21_60.png,http://sofifa.com/player/224244/sebastian-fassi/210006/,Mexico,27.0,59,62.0,"



Club Necaxa","Jun 30, 2021 On Loan",GK,184cm,82kg,Right,59,GK,"Dec 18, 2019","Jun 30, 2021",€220K,€3K,€0,139.5,15,13,19,39,11,119,35,17,13,29.0,40,290,60,64,56,53.0,57,224,44,59.0,39,69,13,146,22,12,21,32.0,35,32,64,30,16,18,72,20.5,20.5,20.5,20.5,20.5,1165,355,3 ★,1★,Medium,Medium,1 ★,65,53,58.0,66.0,62,51.0,1
242710,T. John-Jules,Tyreece John-Jules,https://cdn.sofifa.com/players/242/710/21_60.png,http://sofifa.com/player/242710/tyreece-john-jules/210006/,England,19.0,58,75.0,"



Doncaster Rovers","Jun 30, 2021 On Loan",ST,183cm,75kg,Right,60,ST,"Feb 20, 2018","Jun 30, 2021",€525K,€7K,€0,242.0,43,60,44,51,44,243,58,45,44,39.0,57,344,71,74,74,57.0,68,285,60,57.0,65,58,45,223,39,13,61,48.0,62,53,49,16,18,15,32,6.0,8.0,5.0,5.0,6.0,1416,310,3 ★,3★,Medium,Medium,1 ★,73,56,46.0,60.0,19,56.0,20
241953,R. Slater,Regan Slater,https://cdn.sofifa.com/players/241/953/21_60.png,http://sofifa.com/player/241953/regan-slater/210006/,England,20.0,58,72.0,"



Hull City","Jun 30, 2021 On Loan",CM,173cm,65kg,Right,60,CM,"Nov 9, 2016","Jun 30, 2021",€500K,€4K,€0,254.0,53,49,51,62,39,272,56,44,50,60.0,62,306,68,64,60,53.0,61,298,63,52.0,69,56,58,270,72,48,49,54.0,47,46,159,48,57,54,39,12.0,6.0,9.0,6.0,6.0,1598,348,3 ★,2★,Medium,Medium,1 ★,66,53,57.0,58.0,52,62.0,7
247365,F. Vincent,Frank Vincent,https://cdn.sofifa.com/players/247/365/21_60.png,http://sofifa.com/player/247365/frank-vincent/210006/,England,21.0,58,71.0,"



Scunthorpe United","Jun 30, 2021 On Loan","CM, LB",177cm,75kg,Left,62,LM,"May 25, 2017","Jun 30, 2021",€500K,€2K,€0,258.0,56,52,43,59,48,283,61,55,52,57.0,58,357,72,73,74,61.0,77,294,56,62.0,67,55,54,252,43,51,50,58.0,50,55,160,53,54,53,57,11.0,10.0,13.0,10.0,13.0,1661,353,3 ★,3★,High,High,1 ★,73,53,57.0,62.0,52,56.0,6
259116,A. Zohouri,Armel Zohouri,https://cdn.sofifa.com/players/259/116/21_60.png,http://sofifa.com/player/259116/armel-zohouri/210006/,Ivory Coast,19.0,58,70.0,"



FC Lausanne-Sport","Jun 30, 2021 On Loan",RB,176cm,69kg,Right,59,RWB,"Sep 16, 2020","Jun 30, 2021",€475K,€2K,€0,215.0,59,30,47,53,26,243,58,38,40,48.0,59,333,73,72,68,53.0,67,229,28,58.0,60,56,27,253,62,52,46,48.0,45,52,157,48,55,54,50,14.0,6.0,8.0,13.0,9.0,1480,322,3 ★,2★,Medium,Medium,1 ★,72,30,51.0,60.0,51,58.0,1
251961,R. Philippe,Rayan Philippe,https://cdn.sofifa.com/players/251/961/21_60.png,http://sofifa.com/player/251961/rayan-philippe/210006/,France,19.0,58,74.0,"



AS Nancy Lorraine","Jun 30, 2021 On Loan",ST,182cm,76kg,Left,60,ST,"Jul 1, 2019","Jun 30, 2021",€525K,€2K,€0,258.0,39,65,59,50,45,228,53,48,32,39.0,56,282,54,54,53,56.0,65,288,62,59.0,54,60,53,238,40,20,55,55.0,68,47,54,15,17,22,45,9.0,13.0,6.0,11.0,6.0,1393,292,2 ★,2★,High,Low,1 ★,54,61,46.0,55.0,22,54.0,3
234322,Park Byung Hyun,Byung Hyun Park,https://cdn.sofifa.com/players/234/322/21_60.png,http://sofifa.com/player/234322/byung-hyun-park/210006/,Korea Republic,27.0,58,60.5,"



Sangju Sangmu FC","Jun 23, 2021 On Loan",CB,184cm,83kg,Right,60,CB,"Feb 28, 2019","Jun 23, 2021",€220K,€1K,€0,208.0,56,26,54,51,21,185,37,26,34,48.0,40,291,66,67,55,51.0,52,243,25,62.0,52,75,29,247,66,54,57,35.0,35,48,175,59,58,58,53,11.0,9.0,13.0,6.0,14.0,1402,306,2 ★,2★,Medium,High,1 ★,67,28,46.0,43.5,57,67.0,1
242258,H. Biggins,Harrison Biggins,https://cdn.sofifa.com/players/242/258/21_60.png,http://sofifa.com/player/242258/harrison-biggins/210006/,England,24.0,58,63.0,"



Barrow","Jun 30, 2021 On Loan",CM,175cm,68kg,Right,60,CAM,"Jul 4, 2017","Jun 30, 2021",€300K,€2K,€0,222.0,39,46,36,62,39,258,59,41,36,60.0,62,308,66,65,63,58.0,56,243,47,52.0,49,47,48,248,39,56,53,59.0,41,59,149,50,53,46,50,6.0,11.0,13.0,11.0,9.0,1478,321,2 ★,2★,Medium,Medium,1 ★,65,46,54.0,60.0,50,46.0,4
243818,M. Sangare,Mohammed Sangare,https://cdn.sofifa.com/players/243/818/21_60.png,http://sofifa.com/player/243818/mohammed-sangare/210006/,Liberia,21.0,58,72.0,"



Accrington Stanley","Jun 30, 2021 On Loan","CM, CDM",191cm,83kg,Left,62,CDM,"Jul 1, 2017","Jun 30, 2021",€500K,€5K,€0,246.0,45,46,55,60,40,257,60,42,40,58.0,57,305,60,67,63,59.0,56,298,59,55.0,66,74,44,300,74,56,57,58.0,55,54,168,53,60,55,52,13.0,12.0,10.0,12.0,5.0,1626,353,3 ★,2★,Medium,Medium,1 ★,64,49,54.0,59.0,56,71.0,13
